tweet_id,media_url,type,expanded_url,asset_number
878281511006478336,http://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,photo,https://twitter.com/dog_rates/status/878281511006478336/photo/1,1
878057613040115712,http://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,photo,https://twitter.com/dog_rates/status/878057613040115712/photo/1,1
878057613040115712,http://pbs.twimg.com/media/DC98vAHVoAAUj8d.jpg,photo,https://twitter.com/dog_rates/status/878057613040115712/photo/1,2
877736472329191424,http://pbs.twimg.com/media/DC5YqoPXgAA7Uph.jpg,photo,https://twitter.com/dog_rates/status/877736472329191424/photo/1,1
877736472329191424,http://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,photo,https://twitter.com/dog_rates/status/877736472329191424/photo/1,2
877611172832227328,http://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,photo,https://twitter.com/rachel2195/status/876850772322988033/photo/1,1
877611172832227328,http://pbs.twimg.com/media/DCszHgqXUAUtqmk.jpg,photo,https://twitter.com/rachel2195/status/876850772322988033/photo/1,2
877556246731214848,http://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,photo,https://twitter.com/dog_rates/status/877556246731214848/photo/1,1
877316821321428993,http://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,photo,https://twitter.com/dog_rates/status/877316821321428993/photo/1,1
877316821321428993,http://pbs.twimg.com/media/DCza_vrXgAIGJqy.jpg,photo,https://twitter.com/dog_rates/status/877316821321428993/photo/1,2
877201837425926144,http://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,photo,https://twitter.com/dog_rates/status/877201837425926144/photo/1,1
877201837425926144,http://pbs.twimg.com/media/DCxyahJXsAEnDum.jpg,photo,https://twitter.com/dog_rates/status/877201837425926144/photo/1,2
876838120628539392,http://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,photo,https://twitter.com/dog_rates/status/876838120628539392/photo/1,1
876838120628539392,http://pbs.twimg.com/media/DCsnnZtUMAEoZNp.jpg,photo,https://twitter.com/dog_rates/status/876838120628539392/photo/1,2
876484053909872640,http://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,photo,https://twitter.com/dog_rates/status/876484053909872640/photo/1,1
876120275196170240,http://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,photo,https://twitter.com/dog_rates/status/876120275196170240/photo/1,1
875747767867523072,http://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,photo,https://twitter.com/dog_rates/status/875747767867523072/photo/1,1
875144289856114688,http://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,video,https://twitter.com/dog_rates/status/875144289856114688/video/1,1
875021211251597312,http://pbs.twimg.com/media/DCSzF3OUAAAs6lS.jpg,photo,https://twitter.com/dog_rates/status/875021211251597312/photo/1,1
875021211251597312,http://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,photo,https://twitter.com/dog_rates/status/875021211251597312/photo/1,2
874680097055178752,http://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,photo,https://twitter.com/dog_rates/status/874680097055178752/photo/1,1
874296783580663808,http://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,photo,https://twitter.com/dog_rates/status/874296783580663808/photo/1,1
874057562936811520,http://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,photo,https://twitter.com/dog_rates/status/874057562936811520/photo/1,1
874012996292530176,http://pbs.twimg.com/media/DCEeLxmW0AAHXNk.jpg,photo,https://twitter.com/dog_rates/status/874012996292530176/photo/1,1
874012996292530176,http://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,photo,https://twitter.com/dog_rates/status/874012996292530176/photo/1,2
873697596434513921,http://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,photo,https://twitter.com/dog_rates/status/868880397819494401/photo/1,1
873580283840344065,http://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,photo,https://twitter.com/dog_rates/status/873580283840344065/photo/1,1
